,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
1,Overcast,2016-07-15 08:47:00,61.0,,-,87,N/A,29.95,64.9,1:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
2,Overcast,2016-07-15 09:47:00,61.0,,-,90,N/A,29.94,64.0,2:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
3,Mostly Cloudy,2016-07-15 10:47:00,60.1,,-,87,N/A,29.95,64.0,3:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
4,Overcast,2016-07-15 11:47:00,60.1,,-,90,N/A,29.96,63.0,4:47 AM,,7.0,Calm,Calm,0,Los Angeles,California,90001
5,Scattered Clouds,2016-07-15 12:02:00,60.1,,-,90,N/A,29.97,63.0,5:02 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
6,Mostly Cloudy,2016-07-15 12:24:00,60.1,,-,90,N/A,29.97,63.0,5:24 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
7,Mostly Cloudy,2016-07-15 12:38:00,60.1,,-,90,N/A,29.97,63.0,5:38 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
8,Mostly Cloudy,2016-07-15 12:47:00,60.1,,-,90,N/A,29.97,63.0,5:47 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
9,Overcast,2016-07-15 13:08:00,60.1,,-,87,N/A,29.98,64.0,6:08 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
10,Haze,2016-07-15 13:47:00,60.1,,-,84,N/A,29.99,64.9,6:47 AM,,4.0,Calm,Calm,0,Los Angeles,California,90001
11,Haze,2016-07-15 14:47:00,60.1,,-,84,N/A,30.00,64.9,7:47 AM,,4.0,Calm,Calm,0,Los Angeles,California,90001
12,Haze,2016-07-15 15:47:00,60.1,,-,81,N/A,30.00,66.0,8:47 AM,,4.0,Calm,Calm,0,Los Angeles,California,90001
13,Haze,2016-07-15 16:30:00,60.1,,-,79,N/A,29.99,66.9,9:30 AM,,4.0,Calm,Calm,0,Los Angeles,California,90001
14,Haze,2016-07-15 16:47:00,61.0,,-,73,N/A,29.98,70.0,9:47 AM,,5.0,Calm,Calm,0,Los Angeles,California,90001
15,Haze,2016-07-15 17:10:00,61.0,,-,70,N/A,29.98,71.1,10:10 AM,,5.0,Calm,Calm,0,Los Angeles,California,90001
16,Haze,2016-07-15 17:47:00,60.1,,-,62,N/A,29.97,73.9,10:47 AM,,5.0,Variable,4.6,0,Los Angeles,California,90001
17,Haze,2016-07-15 18:47:00,61.0,,-,54,N/A,29.95,79.0,11:47 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-07-15 19:47:00,61.0,,-,47,N/A,29.94,82.9,12:47 PM,,8.0,Variable,3.5,0,Los Angeles,California,90001
19,Clear,2016-07-15 20:47:00,62.1,,-,56,N/A,29.93,79.0,1:47 PM,,9.0,Variable,6.9,0,Los Angeles,California,90001
20,Clear,2016-07-15 21:47:00,61.0,,-,56,N/A,29.91,78.1,2:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
21,Clear,2016-07-15 22:47:00,61.0,,-,58,N/A,29.90,77.0,3:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
22,Clear,2016-07-15 23:47:00,61.0,,-,60,N/A,29.88,75.9,4:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
23,Clear,2016-07-16 00:47:00,60.1,,-,62,N/A,29.87,73.9,5:47 PM,,10.0,West,4.6,260,Los Angeles,California,90001
24,Clear,2016-07-16 01:47:00,60.1,,-,66,N/A,29.88,72.0,6:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
25,Clear,2016-07-16 02:47:00,60.1,,-,71,N/A,29.88,70.0,7:47 PM,,10.0,West,5.8,270,Los Angeles,California,90001
26,Clear,2016-07-16 03:47:00,61.0,,-,78,N/A,29.88,68.0,8:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
27,Mostly Cloudy,2016-07-16 04:39:00,62.1,,-,81,N/A,29.90,68.0,9:39 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
28,Mostly Cloudy,2016-07-16 04:47:00,62.1,,-,87,N/A,29.91,66.0,9:47 PM,,10.0,West,3.5,260,Los Angeles,California,90001
29,Overcast,2016-07-16 05:18:00,61.0,,-,84,N/A,29.92,66.0,10:18 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
30,Overcast,2016-07-16 05:47:00,61.0,,-,84,N/A,29.92,66.0,10:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
31,Overcast,2016-07-16 06:47:00,60.1,,-,84,N/A,29.92,64.9,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Overcast,2016-07-16 07:47:00,60.1,,-,84,N/A,29.92,64.9,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Overcast,2016-07-16 08:23:00,60.1,,-,84,N/A,29.93,64.9,1:23 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Overcast,2016-07-16 08:47:00,59.0,,-,81,N/A,29.92,64.9,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Scattered Clouds,2016-07-16 09:12:00,59.0,,-,84,N/A,29.92,64.0,2:12 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-07-16 09:47:00,59.0,,-,84,N/A,29.92,64.0,2:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
5,Mostly Cloudy,2016-07-16 10:10:00,59.0,,-,84,N/A,29.93,64.0,3:10 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
6,Overcast,2016-07-16 10:38:00,59.0,,-,81,N/A,29.93,64.9,3:38 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
7,Overcast,2016-07-16 10:47:00,59.0,,-,81,N/A,29.92,64.9,3:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
8,Overcast,2016-07-16 11:47:00,60.1,,-,81,N/A,29.91,66.0,4:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
9,Overcast,2016-07-16 12:47:00,60.1,,-,81,N/A,29.92,66.0,5:47 AM,,7.0,Calm,Calm,0,Los Angeles,California,90001
10,Haze,2016-07-16 13:47:00,60.1,,-,79,N/A,29.93,66.9,6:47 AM,,5.0,Calm,Calm,0,Los Angeles,California,90001
11,Haze,2016-07-16 14:22:00,60.1,,-,79,N/A,29.94,66.9,7:22 AM,,5.0,Calm,Calm,0,Los Angeles,California,90001
12,Haze,2016-07-16 14:47:00,60.1,,-,79,N/A,29.93,66.9,7:47 AM,,5.0,Variable,3.5,0,Los Angeles,California,90001
13,Haze,2016-07-16 15:47:00,60.1,,-,71,N/A,29.94,70.0,8:47 AM,,5.0,Calm,Calm,0,Los Angeles,California,90001
14,Haze,2016-07-16 16:47:00,60.1,,-,71,N/A,29.96,70.0,9:47 AM,,5.0,Calm,Calm,0,Los Angeles,California,90001
15,Haze,2016-07-16 17:23:00,61.0,,-,66,N/A,29.96,73.0,10:23 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
16,Haze,2016-07-16 17:47:00,60.1,,-,62,N/A,29.95,73.9,10:47 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-07-16 18:47:00,59.0,,-,52,N/A,29.93,78.1,11:47 AM,,7.0,Variable,3.5,0,Los Angeles,California,90001
18,Clear,2016-07-16 19:47:00,60.1,,-,50,N/A,29.91,80.1,12:47 PM,,9.0,Calm,Calm,0,Los Angeles,California,90001
19,Clear,2016-07-16 20:47:00,60.1,,-,50,N/A,29.90,80.1,1:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
20,Clear,2016-07-16 21:47:00,60.1,,-,56,N/A,29.88,77.0,2:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
21,Clear,2016-07-16 22:47:00,59.0,,-,57,N/A,29.88,75.0,3:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
22,Clear,2016-07-16 23:47:00,60.1,,-,60,N/A,29.87,75.0,4:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
23,Clear,2016-07-17 00:47:00,60.1,,-,62,N/A,29.86,73.9,5:47 PM,,10.0,West,9.2,270,Los Angeles,California,90001
24,Clear,2016-07-17 01:47:00,60.1,,-,66,N/A,29.86,72.0,6:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
25,Clear,2016-07-17 02:47:00,60.1,,-,73,N/A,29.87,69.1,7:47 PM,,10.0,West,5.8,270,Los Angeles,California,90001
26,Mostly Cloudy,2016-07-17 03:47:00,61.0,,-,81,N/A,29.88,66.9,8:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
27,Overcast,2016-07-17 04:47:00,61.0,,-,81,N/A,29.90,66.9,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
28,Scattered Clouds,2016-07-17 05:33:00,61.0,,-,81,N/A,29.91,66.9,10:33 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
29,Mostly Cloudy,2016-07-17 05:43:00,61.0,,-,81,N/A,29.91,66.9,10:43 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
30,Mostly Cloudy,2016-07-17 05:47:00,61.0,,-,81,N/A,29.91,66.9,10:47 PM,,10.0,West,3.5,270,Los Angeles,California,90001
31,Mostly Cloudy,2016-07-17 06:47:00,60.1,,-,84,N/A,29.91,64.9,11:47 PM,,10.0,WNW,3.5,290,Los Angeles,California,90001
0,Scattered Clouds,2016-07-17 07:17:00,60.1,,-,84,N/A,29.91,64.9,12:17 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Partly Cloudy,2016-07-17 07:47:00,60.1,,-,84,N/A,29.91,64.9,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-07-17 08:47:00,59.0,,-,84,N/A,29.90,64.0,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Mostly Cloudy,2016-07-17 09:20:00,59.0,,-,84,N/A,29.91,64.0,2:20 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Overcast,2016-07-17 09:47:00,60.1,,-,87,N/A,29.91,64.0,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Overcast,2016-07-17 10:47:00,59.0,,-,84,N/A,29.90,64.0,3:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Scattered Clouds,2016-07-17 11:39:00,59.0,,-,84,N/A,29.90,64.0,4:39 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Partly Cloudy,2016-07-17 11:47:00,59.0,,-,84,N/A,29.90,64.0,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Partly Cloudy,2016-07-17 12:47:00,59.0,,-,87,N/A,29.90,63.0,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
9,Mostly Cloudy,2016-07-17 12:55:00,59.0,,-,84,N/A,29.91,64.0,5:55 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Overcast,2016-07-17 13:47:00,60.1,,-,84,N/A,29.91,64.9,6:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
11,Overcast,2016-07-17 14:47:00,60.1,,-,84,N/A,29.94,64.9,7:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
12,Overcast,2016-07-17 15:41:00,59.0,,-,76,N/A,29.95,66.9,8:41 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
13,Overcast,2016-07-17 15:47:00,59.0,,-,73,N/A,29.95,68.0,8:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
14,Scattered Clouds,2016-07-17 16:20:00,60.1,,-,66,N/A,29.95,72.0,9:20 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
15,Clear,2016-07-17 16:47:00,59.0,,-,66,N/A,29.94,71.1,9:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
16,Clear,2016-07-17 17:47:00,59.0,,-,57,N/A,29.95,75.0,10:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-07-17 18:47:00,57.9,,-,48,N/A,29.95,79.0,11:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-07-17 19:47:00,60.1,,-,50,N/A,29.94,80.1,12:47 PM,,10.0,West,5.8,270,Los Angeles,California,90001
19,Clear,2016-07-17 20:47:00,60.1,,-,52,N/A,29.94,79.0,1:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
20,Clear,2016-07-17 21:47:00,60.1,,-,56,N/A,29.94,77.0,2:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
21,Clear,2016-07-17 22:47:00,60.1,,-,56,N/A,29.92,77.0,3:47 PM,,10.0,WSW,4.6,250,Los Angeles,California,90001
22,Clear,2016-07-17 23:47:00,60.1,,-,58,N/A,29.92,75.9,4:47 PM,,10.0,West,5.8,260,Los Angeles,California,90001
23,Clear,2016-07-18 00:47:00,60.1,,-,62,N/A,29.92,73.9,5:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
24,Clear,2016-07-18 01:47:00,60.1,,-,68,N/A,29.93,71.1,6:47 PM,,10.0,West,3.5,280,Los Angeles,California,90001
25,Clear,2016-07-18 02:47:00,60.1,,-,73,N/A,29.94,69.1,7:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
26,Clear,2016-07-18 03:47:00,60.1,,-,79,N/A,29.96,66.9,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
27,Clear,2016-07-18 04:47:00,59.0,,-,73,N/A,29.98,68.0,9:47 PM,,10.0,West,4.6,280,Los Angeles,California,90001
28,Clear,2016-07-18 05:47:00,60.1,,-,81,N/A,30.00,66.0,10:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
29,Clear,2016-07-18 06:47:00,60.1,,-,84,N/A,30.01,64.9,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-07-18 07:47:00,61.0,,-,87,N/A,30.00,64.9,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-07-18 08:47:00,60.1,,-,84,N/A,29.99,64.9,1:47 AM,,7.0,Calm,Calm,0,Los Angeles,California,90001
2,Mostly Cloudy,2016-07-18 09:40:00,60.1,,-,84,N/A,29.99,64.9,2:40 AM,,7.0,Calm,Calm,0,Los Angeles,California,90001
3,Mostly Cloudy,2016-07-18 09:47:00,61.0,,-,87,N/A,29.99,64.9,2:47 AM,,6.0,Calm,Calm,0,Los Angeles,California,90001
4,Overcast,2016-07-18 10:03:00,60.1,,-,84,N/A,29.99,64.9,3:03 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Overcast,2016-07-18 10:47:00,60.1,,-,81,N/A,29.99,66.0,3:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
6,Overcast,2016-07-18 11:47:00,60.1,,-,79,N/A,29.99,66.9,4:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
7,Overcast,2016-07-18 12:05:00,60.1,,-,79,N/A,30.00,66.9,5:05 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
8,Overcast,2016-07-18 12:47:00,60.1,,-,79,N/A,30.01,66.9,5:47 AM,,7.0,Calm,Calm,0,Los Angeles,California,90001
9,Overcast,2016-07-18 13:47:00,60.1,,-,79,N/A,30.01,66.9,6:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
10,Overcast,2016-07-18 14:47:00,59.0,,-,73,N/A,30.02,68.0,7:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
11,Scattered Clouds,2016-07-18 15:26:00,60.1,,-,71,N/A,30.02,70.0,8:26 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-07-18 15:47:00,60.1,,-,66,N/A,30.02,72.0,8:47 AM,,10.0,West,3.5,270,Los Angeles,California,90001
13,Clear,2016-07-18 16:47:00,60.1,,-,62,N/A,30.01,73.9,9:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-07-18 17:47:00,61.0,,-,52,N/A,30.01,80.1,10:47 AM,,10.0,Variable,3.5,0,Los Angeles,California,90001
15,Clear,2016-07-18 18:47:00,61.0,,-,52,N/A,30.01,80.1,11:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
16,Clear,2016-07-18 19:47:00,60.1,,-,50,N/A,30.01,80.1,12:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-07-18 20:47:00,60.1,,-,49,N/A,30.00,81.0,1:47 PM,,10.0,North,-9999.0,0,Los Angeles,California,90001
18,Clear,2016-07-18 21:47:00,60.1,,-,52,N/A,29.98,79.0,2:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
19,Clear,2016-07-18 22:47:00,60.1,,-,52,N/A,29.97,79.0,3:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-07-18 23:47:00,61.0,,-,58,N/A,29.96,77.0,4:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
21,Clear,2016-07-19 00:47:00,61.0,,-,60,N/A,29.95,75.9,5:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
22,Clear,2016-07-19 01:47:00,61.0,,-,66,N/A,29.96,73.0,6:47 PM,,10.0,West,4.6,260,Los Angeles,California,90001
23,Clear,2016-07-19 02:47:00,61.0,,-,70,N/A,29.97,71.1,7:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
24,Clear,2016-07-19 03:47:00,62.1,,-,81,N/A,29.99,68.0,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
25,Clear,2016-07-19 04:47:00,61.0,,-,78,N/A,30.01,68.0,9:47 PM,,10.0,WNW,3.5,290,Los Angeles,California,90001
26,Clear,2016-07-19 05:47:00,61.0,,-,81,N/A,30.01,66.9,10:47 PM,,10.0,WNW,3.5,290,Los Angeles,California,90001
27,Clear,2016-07-19 06:47:00,61.0,,-,84,N/A,30.01,66.0,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-07-19 07:47:00,61.0,,-,84,N/A,30.01,66.0,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-07-19 08:47:00,60.1,,-,84,N/A,30.01,64.9,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-07-19 09:47:00,60.1,,-,84,N/A,30.00,64.9,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-07-19 10:47:00,60.1,,-,84,N/A,30.00,64.9,3:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-07-19 11:47:00,60.1,,-,84,N/A,30.00,64.9,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-07-19 12:47:00,60.1,,-,87,N/A,30.00,64.0,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-07-19 13:47:00,60.1,,-,81,N/A,30.01,66.0,6:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-07-19 14:47:00,61.0,,-,73,N/A,30.00,70.0,7:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-07-19 15:47:00,61.0,,-,64,N/A,30.00,73.9,8:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-07-19 16:47:00,61.0,,-,54,N/A,29.99,79.0,9:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-07-19 17:47:00,62.1,,-,52,N/A,29.99,81.0,10:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-07-19 18:47:00,62.1,,-,52,N/A,29.99,81.0,11:47 AM,,10.0,West,4.6,260,Los Angeles,California,90001
12,Clear,2016-07-19 19:47:00,61.0,,-,50,N/A,29.99,81.0,12:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
13,Clear,2016-07-19 20:47:00,60.1,,-,49,N/A,29.97,81.0,1:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
14,Clear,2016-07-19 21:47:00,60.1,,-,49,N/A,29.96,81.0,2:47 PM,,10.0,West,6.9,280,Los Angeles,California,90001
15,Clear,2016-07-19 22:47:00,59.0,,-,47,N/A,29.94,81.0,3:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
16,Clear,2016-07-19 23:47:00,57.9,,-,47,N/A,29.93,80.1,4:47 PM,,10.0,West,8.1,270,Los Angeles,California,90001
17,Clear,2016-07-20 00:47:00,55.9,,-,45,N/A,29.91,79.0,5:47 PM,,10.0,West,4.6,270,Los Angeles,California,90001
18,Clear,2016-07-20 01:47:00,57.9,,-,55,N/A,29.90,75.0,6:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
19,Clear,2016-07-20 02:47:00,60.1,,-,66,N/A,29.91,72.0,7:47 PM,,10.0,West,3.5,280,Los Angeles,California,90001
20,Clear,2016-07-20 03:47:00,61.0,,-,73,N/A,29.93,70.0,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-07-20 04:47:00,61.0,,-,73,N/A,29.94,70.0,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-07-20 05:47:00,61.0,,-,73,N/A,29.96,70.0,10:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-07-20 06:47:00,61.0,,-,75,N/A,29.98,69.1,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-07-20 07:47:00,61.0,,-,75,N/A,29.96,69.1,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-07-20 08:47:00,61.0,,-,81,N/A,29.96,66.9,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-07-20 09:47:00,61.0,,-,78,N/A,29.95,68.0,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-07-20 10:47:00,60.1,,-,79,N/A,29.95,66.9,3:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-07-20 11:47:00,61.0,,-,81,N/A,29.95,66.9,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-07-20 12:47:00,60.1,,-,79,N/A,29.95,66.9,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-07-20 13:47:00,61.0,,-,78,N/A,29.95,68.0,6:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-07-20 14:47:00,63.0,,-,73,N/A,29.96,72.0,7:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-07-20 15:47:00,63.0,,-,66,N/A,29.96,75.0,8:47 AM,,8.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-07-20 16:47:00,63.0,,-,54,N/A,29.95,81.0,9:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-07-20 17:47:00,59.0,,-,41,N/A,29.94,84.9,10:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-07-20 18:47:00,63.0,,-,44,N/A,29.94,87.1,11:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-07-20 19:47:00,60.1,,-,41,N/A,29.93,86.0,12:47 PM,,10.0,Variable,3.5,0,Los Angeles,California,90001
13,Clear,2016-07-20 20:47:00,57.0,,-,36,N/A,29.92,87.1,1:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
14,Clear,2016-07-20 21:47:00,55.0,,17.3,37,N/A,29.92,84.0,2:47 PM,,10.0,West,10.4,280,Los Angeles,California,90001
15,Clear,2016-07-20 22:47:00,52.0,,-,33,N/A,29.91,84.0,3:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
16,Clear,2016-07-20 23:47:00,53.1,,-,34,N/A,29.90,84.0,4:47 PM,,10.0,Variable,4.6,0,Los Angeles,California,90001
17,Clear,2016-07-21 00:47:00,55.0,,-,39,N/A,29.88,82.0,5:47 PM,,10.0,West,4.6,260,Los Angeles,California,90001
18,Clear,2016-07-21 01:47:00,53.1,,-,39,N/A,29.89,80.1,6:47 PM,,10.0,West,3.5,260,Los Angeles,California,90001
19,Clear,2016-07-21 02:47:00,55.9,,-,48,N/A,29.89,77.0,7:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-07-21 03:47:00,57.0,,-,55,N/A,29.89,73.9,8:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-07-21 04:47:00,57.0,,-,57,N/A,29.91,73.0,9:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-07-21 05:47:00,59.0,,-,66,N/A,29.92,71.1,10:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-07-21 06:47:00,59.0,,-,64,N/A,29.92,72.0,11:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-07-21 07:47:00,59.0,,-,66,N/A,29.93,71.1,12:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-07-21 08:47:00,60.1,,-,71,N/A,29.92,70.0,1:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-07-21 09:47:00,59.0,,-,70,N/A,29.91,69.1,2:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-07-21 10:47:00,59.0,,-,73,N/A,29.91,68.0,3:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-07-21 11:47:00,59.0,,-,73,N/A,29.92,68.0,4:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-07-21 12:47:00,59.0,,-,73,N/A,29.92,68.0,5:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-07-21 13:47:00,60.1,,-,73,N/A,29.93,69.1,6:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-07-21 14:47:00,60.1,,-,60,N/A,29.94,75.0,7:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-07-21 15:47:00,59.0,,-,50,N/A,29.94,79.0,8:47 AM,,9.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-07-21 16:47:00,57.9,,-,41,N/A,29.94,84.0,9:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-07-21 17:47:00,59.0,,-,36,N/A,29.94,89.1,10:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-07-21 18:47:00,59.0,,-,35,N/A,29.95,90.0,11:47 AM,,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-07-21 19:47:00,59.0,,-,35,N/A,29.94,90.0,12:47 PM,,10.0,Calm,Calm,0,Los Angeles,California,90001
13,Clear,2016-07-21 20:47:00,55.9,,-,30,N/A,29.93,91.0,1:47 PM,,10.0,West,3.5,260,Los Angeles,California,90001
14,Clear,2016-07-21 21:47:00,52.0,,-,30,N/A,29.91,87.1,2:47 PM,,10.0,West,5.8,280,Los Angeles,California,90001
15,Clear,2016-07-21 22:47:00,55.0,,-,36,N/A,29.90,84.9,3:47 PM,,10.0,Variable,5.8,0,Los Angeles,California,90001
